,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,price
1277,2014-05-23 00:00:00,4.0,2.0,1590.0,6750.0,1.0,0.0,,3.0,1590.0,0.0,1951.0,1994.0,2333 12th Ave E,Seattle,WA 98102,USA,
1278,2014-05-23 00:00:00,3.0,,1430.0,5000.0,1.0,0.0,0.0,4.0,1080.0,350.0,1919.0,1985.0,6008 29th Ave NE,Seattle,WA 98115,USA,552000.0
1279,2014-05-23 00:00:00,4.0,,1450.0,8960.0,1.0,0.0,0.0,3.0,1450.0,0.0,1943.0,2002.0,1011 SW 118th St,,WA 98146,USA,244000.0
1280,2014-05-23 00:00:00,4.0,2.75,3500.0,7200.0,2.0,0.0,0.0,3.0,3500.0,0.0,2005.0,0.0,8930-9034 236th Ave NE,,WA 98053,USA,788600.0
1281,2014-05-23 00:00:00,3.0,2.0,,8702.0,1.0,0.0,0.0,3.0,1630.0,0.0,,,1905 NE 29th Ct,Renton,WA 98056,USA,445000.0
1282,2014-05-23 00:00:00,4.0,1.75,1814.0,5000.0,1.0,0.0,0.0,4.0,,870.0,1951.0,1999.0,7532 44th Ave NE,Seattle,WA 98115,USA,530000.0
1283,2014-05-23 00:00:00,2.0,1.0,580.0,7500.0,1.0,0.0,0.0,3.0,580.0,0.0,1943.0,2002.0,6621 S 131st Pl,Seattle,WA 98178,USA,90000.0
1284,2014-05-23 00:00:00,,2.0,1670.0,4572.0,1.5,0.0,0.0,3.0,,0.0,,0.0,7705 13th Ave NW,Seattle,WA 98117,USA,585000.0
1285,2014-05-23 00:00:00,2.0,2.0,1140.0,8282.0,1.0,0.0,0.0,3.0,1140.0,0.0,1924.0,,,Kirkland,WA 98033,USA,498000.0
1286,2014-05-23 00:00:00,2.0,1.0,800.0,6380.0,1.0,0.0,2.0,3.0,800.0,,1940.0,1996.0,1709 NE 86th St,Seattle,WA 98115,USA,379000.0
1287,2014-05-23 00:00:00,3.0,1.75,1300.0,2580.0,1.0,,0.0,5.0,820.0,480.0,1919.0,1934.0,825 NE 63rd St,,WA 98115,USA,462000.0
1288,2014-05-23 00:00:00,4.0,2.5,2440.0,7155.0,2.0,0.0,0.0,3.0,2440.0,0.0,1993.0,0.0,16032 SE 170th Pl,Renton,,USA,388000.0
1289,2014-05-23 00:00:00,3.0,2.0,1490.0,8371.0,1.5,0.0,,3.0,1490.0,0.0,1984.0,0.0,11405 SE 229th St,Kent,WA 98031,USA,
1290,2014-05-23 00:00:00,3.0,2.75,1800.0,,1.0,,0.0,4.0,1320.0,480.0,1966.0,0.0,12115 SE 44th Pl,Bellevue,WA 98006,USA,665000.0
1291,,3.0,,1830.0,9152.0,1.0,0.0,0.0,5.0,1830.0,0.0,1959.0,0.0,11815 SE 56th St,Bellevue,WA 98006,USA,550000.0
1292,2014-05-23 00:00:00,,1.0,1500.0,3920.0,1.0,0.0,0.0,3.0,1000.0,500.0,1947.0,2012.0,128 NW 59th St,Seattle,WA 98107,USA,606000.0
1293,2014-05-23 00:00:00,4.0,2.5,2210.0,6080.0,1.0,0.0,2.0,4.0,1410.0,800.0,1965.0,0.0,,Seattle,WA 98178,USA,334000.0
1294,2014-05-23 00:00:00,3.0,2.0,1270.0,1323.0,3.0,0.0,0.0,3.0,1270.0,0.0,2006.0,0.0,8830 Midvale Ave N,Seattle,,USA,360000.0
1295,2014-05-23 00:00:00,2.0,,1140.0,1730.0,1.5,0.0,0.0,3.0,1010.0,130.0,2007.0,0.0,3002 SW Cycle Ct,Seattle,WA 98126,USA,235000.0
1296,2014-05-23 00:00:00,3.0,2.5,1620.0,1173.0,3.0,0.0,4.0,3.0,1470.0,150.0,2008.0,0.0,5410 Greenwood Ave N,Seattle,WA 98103,USA,580000.0
1297,2014-05-23 00:00:00,3.0,2.0,,1186.0,3.0,0.0,0.0,3.0,1220.0,0.0,2007.0,0.0,9245a Interlake Ave N,,WA 98103,USA,355000.0
1298,2014-05-23 00:00:00,2.0,,750.0,1430.0,2.0,0.0,0.0,3.0,750.0,,2006.0,0.0,1700 E Columbia St,Seattle,WA 98122,USA,375000.0
1299,2014-05-24 00:00:00,4.0,1.75,,,1.0,0.0,0.0,5.0,1340.0,620.0,1979.0,0.0,16803 426th Pl SE,North Bend,WA 98045,,372000.0
1300,2014-05-24 00:00:00,,1.0,1370.0,3000.0,1.5,0.0,0.0,3.0,1370.0,0.0,1924.0,2011.0,611 N 46th St,Seattle,WA 98103,,479000.0
1301,2014-05-24 00:00:00,5.0,4.0,4580.0,4443.0,3.0,1.0,4.0,3.0,4580.0,0.0,2004.0,2003.0,4277 E Lake Sammamish Shore Ln SE,Sammamish,WA 98075,USA,2000000.0
1302,2014-05-24 00:00:00,4.0,4.25,5584.0,68257.0,2.0,0.0,0.0,,5584.0,0.0,1998.0,2006.0,29002 NE 3rd Way,Carnation,,USA,1680000.0
1303,2014-05-24 00:00:00,2.0,1.0,1010.0,4320.0,1.0,,0.0,5.0,1010.0,0.0,1924.0,1956.0,7550 Roosevelt Way NE,Seattle,WA 98115,USA,501000.0
1304,,3.0,1.75,1260.0,6908.0,,0.0,0.0,3.0,,0.0,1994.0,,23221 SE 242nd St,Maple Valley,WA 98038,,
1305,2014-05-24 00:00:00,3.0,2.5,1740.0,5782.0,2.0,0.0,,4.0,1740.0,0.0,1989.0,0.0,3512 253rd Ct SE,Issaquah,WA 98029,USA,496700.0
1306,2014-05-24 00:00:00,4.0,1.5,2670.0,10026.0,2.0,0.0,0.0,,2670.0,0.0,1996.0,0.0,1121 48th Ct SE,Auburn,WA 98092,USA,347000.0
1307,2014-05-24 00:00:00,2.0,1.0,720.0,7200.0,,0.0,,,720.0,0.0,1943.0,0.0,3113 SE 6th St,Renton,,USA,199000.0
1308,2014-05-24 00:00:00,3.0,2.5,2460.0,4399.0,,0.0,0.0,3.0,,0.0,2007.0,0.0,34214 SE Carmichael St,,WA 98065,USA,440500.0
1309,,4.0,2.5,3670.0,7000.0,2.0,0.0,0.0,3.0,3670.0,0.0,2005.0,0.0,19454 SE 27th Pl,Sammamish,WA 98075,,820000.0
1310,2014-05-25 00:00:00,4.0,3.5,2630.0,3435.0,1.5,0.0,,3.0,1640.0,990.0,1984.0,0.0,18641 48th Pl S,SeaTac,,USA,325000.0
1311,2014-05-25 00:00:00,3.0,1.75,1570.0,,1.0,0.0,0.0,3.0,1570.0,0.0,1991.0,0.0,1168 Semanski St,Enumclaw,,USA,
1312,2014-05-25 00:00:00,3.0,3.0,2980.0,28000.0,,0.0,0.0,3.0,1820.0,,1981.0,2013.0,15017-15023 NE 144th St,,WA 98052,USA,675000.0
1313,2014-05-25 00:00:00,3.0,2.5,1560.0,4200.0,2.0,0.0,0.0,3.0,1560.0,0.0,2003.0,0.0,23620 SE 243rd Pl,,,USA,295000.0
1314,2014-05-25 00:00:00,3.0,2.5,1620.0,7410.0,1.0,,0.0,,1620.0,0.0,1955.0,0.0,19584-19766 Meridian Ave N,,WA 98133,USA,355300.0
1315,2014-05-26 00:00:00,3.0,1.0,1140.0,5000.0,1.0,0.0,0.0,3.0,1140.0,0.0,1960.0,2012.0,5403 23rd Ave SW,Seattle,WA 98106,USA,276000.0
1316,2014-05-26 00:00:00,2.0,1.5,2730.0,19877.0,1.0,0.0,0.0,,1570.0,1160.0,1976.0,1992.0,19807 330th Ave NE,Duvall,WA 98019,USA,
1317,2014-05-26 00:00:00,3.0,2.0,2130.0,,1.0,0.0,0.0,4.0,2130.0,0.0,1989.0,0.0,16704 162nd Ave NE,Woodinville,WA 98072,,880000.0
1318,,3.0,2.5,1780.0,4050.0,2.0,0.0,0.0,3.0,1780.0,0.0,2001.0,0.0,1743 NE 146th St,Shoreline,WA 98155,USA,370000.0
1319,2014-05-26 00:00:00,4.0,2.5,2100.0,3916.0,2.0,0.0,0.0,3.0,2100.0,0.0,2009.0,0.0,11674 SE 189th Pl,Renton,WA 98058,USA,
1320,2014-05-26 00:00:00,3.0,1.0,1140.0,,1.0,0.0,0.0,3.0,1140.0,0.0,1972.0,,4804 S 378th St,Auburn,,USA,172500.0
1321,2014-05-26 00:00:00,3.0,1.5,1690.0,9144.0,1.0,0.0,0.0,4.0,,,1956.0,0.0,6601 NE 153rd Pl,Kenmore,WA 98028,USA,
1322,2014-05-27 00:00:00,2.0,1.0,1160.0,,,0.0,0.0,4.0,860.0,300.0,1942.0,1982.0,3169 NE 85th St,Seattle,WA 98115,USA,468000.0
1323,2014-05-27 00:00:00,4.0,2.75,1720.0,,2.0,0.0,0.0,3.0,1720.0,0.0,1978.0,0.0,5149 S Graham St,Seattle,WA 98118,USA,477000.0
1324,2014-05-27 00:00:00,3.0,1.0,1210.0,,1.5,0.0,,,1210.0,0.0,1924.0,0.0,6015 5th Ave NW,Seattle,WA 98107,USA,529000.0
1325,,3.0,1.5,1255.0,1374.0,,0.0,0.0,3.0,1255.0,0.0,,2003.0,11716 16th Ave NE,Seattle,WA 98125,USA,
1326,2014-05-27 00:00:00,2.0,1.0,880.0,7683.0,1.0,,0.0,3.0,880.0,0.0,1942.0,1999.0,11709 3rd Ave NW,Seattle,WA 98177,USA,326100.0
1327,2014-05-27 00:00:00,3.0,1.0,1050.0,9206.0,,0.0,0.0,3.0,1050.0,0.0,1954.0,2005.0,10710 Lake City Way NE,Seattle,WA 98125,USA,360000.0
1328,2014-05-27 00:00:00,3.0,1.75,1650.0,,1.0,0.0,0.0,4.0,1650.0,0.0,,2001.0,18504 57th Ave NE,Kenmore,WA 98028,USA,438000.0
1329,2014-05-27 00:00:00,3.0,,1570.0,9467.0,1.0,0.0,0.0,3.0,1570.0,0.0,1954.0,2005.0,19141 1st Ave NW,Shoreline,WA 98177,USA,360000.0
1330,2014-05-27 00:00:00,4.0,,2920.0,7200.0,1.0,0.0,3.0,3.0,,1450.0,1921.0,2006.0,3438-3474 S Charles St,Seattle,WA 98144,USA,1050000.0
1331,2014-05-27 00:00:00,4.0,3.0,3000.0,4000.0,1.5,0.0,3.0,3.0,1970.0,1030.0,1913.0,2014.0,3220 19th Ave S,Seattle,WA 98144,USA,688000.0
1332,2014-05-27 00:00:00,,1.75,1850.0,7735.0,1.0,0.0,,4.0,,0.0,1983.0,0.0,4640 193rd Ave SE,Issaquah,WA 98027,USA,585000.0
1333,2014-05-27 00:00:00,3.0,2.5,1440.0,7741.0,,0.0,0.0,4.0,,440.0,1983.0,0.0,11009 SE 220th Pl,Kent,WA 98031,,265000.0
1334,2014-05-27 00:00:00,3.0,1.75,1440.0,8775.0,,0.0,0.0,3.0,1440.0,,1973.0,2013.0,13607 128th Ave NE,Kirkland,WA 98034,,375000.0
1335,2014-05-27 00:00:00,3.0,1.0,,12375.0,2.0,0.0,0.0,3.0,1810.0,0.0,1970.0,2014.0,15717 126th Pl NE,Woodinville,WA 98072,,
1336,,2.0,1.0,1180.0,9350.0,1.0,0.0,0.0,3.0,1180.0,0.0,1918.0,0.0,12662 60th Ave S,Seattle,WA 98178,USA,160000.0
1337,2014-05-27 00:00:00,4.0,3.75,3070.0,5850.0,2.0,0.0,,5.0,2400.0,,1927.0,0.0,1527 39th Ave E,Seattle,WA 98112,USA,
1338,2014-05-27 00:00:00,5.0,,3390.0,5211.0,2.0,,0.0,3.0,3390.0,0.0,,2003.0,Trossachs Blvd SE,Sammamish,WA 98075,USA,735000.0
1339,,2.0,,,6120.0,1.0,0.0,0.0,,,0.0,1940.0,0.0,3825 NE 87th St,,WA 98115,,400000.0
1340,2014-05-27 00:00:00,4.0,2.5,2680.0,7200.0,1.0,0.0,0.0,3.0,,1300.0,1952.0,,11540 NE 91st St,Kirkland,WA 98033,USA,800000.0
1341,2014-05-27 00:00:00,4.0,2.25,2290.0,10687.0,2.0,0.0,0.0,3.0,2290.0,,1978.0,0.0,10413 SE 25th St,Bellevue,WA 98004,USA,949880.0
1342,2014-05-27 00:00:00,3.0,1.75,1980.0,8100.0,1.0,,0.0,4.0,1310.0,670.0,,1985.0,2317 N 147th St,,WA 98133,USA,405000.0
1343,2014-05-27 00:00:00,,2.5,2870.0,9292.0,2.0,0.0,0.0,3.0,2540.0,330.0,1979.0,,16727 163rd Pl SE,Renton,WA 98058,USA,399000.0
1344,2014-05-27 00:00:00,3.0,2.0,1840.0,4750.0,1.0,0.0,,5.0,1010.0,830.0,1951.0,0.0,7741 29th Ave NW,Seattle,,USA,730001.0
1345,,4.0,3.25,4060.0,13000.0,2.0,0.0,3.0,3.0,4060.0,0.0,,0.0,,Mercer Island,WA 98040,,1795000.0
1346,2014-05-27 00:00:00,3.0,2.0,1630.0,8018.0,1.0,0.0,0.0,3.0,1630.0,0.0,2003.0,0.0,311 Dereks Pl,Pacific,WA 98047,USA,260000.0
1347,,2.0,2.0,1880.0,5400.0,1.5,0.0,0.0,3.0,1880.0,0.0,1902.0,0.0,516 16th Ave E,Seattle,WA 98112,USA,751750.0
1348,2014-05-27 00:00:00,3.0,1.75,1780.0,13095.0,1.0,0.0,0.0,4.0,1780.0,0.0,1983.0,0.0,26222 142nd Ave SE,Kent,WA 98042,USA,325000.0
1349,2014-05-27 00:00:00,4.0,2.0,2330.0,,,0.0,0.0,4.0,1400.0,930.0,1941.0,1998.0,440 Scenic Way,Kent,WA 98030,USA,344950.0
1350,2014-05-27 00:00:00,3.0,1.75,1840.0,4030.0,1.0,0.0,,5.0,1050.0,790.0,,,1626 S Bennett St,Seattle,,USA,457500.0
1351,2014-05-27 00:00:00,5.0,,2330.0,10750.0,1.0,0.0,0.0,4.0,1190.0,1140.0,1962.0,0.0,14323 73rd Ave NE,Kenmore,WA 98028,USA,389000.0
1352,2014-05-27 00:00:00,4.0,2.5,3200.0,6473.0,2.0,0.0,0.0,3.0,3200.0,,2005.0,0.0,5201 NE 11th Ct,Renton,WA 98059,USA,515000.0
1353,2014-05-27 00:00:00,3.0,2.5,2330.0,1987.0,2.0,0.0,4.0,3.0,1410.0,920.0,2004.0,2003.0,6123 37th Ave NW,Seattle,WA 98107,,732000.0
1354,2014-05-27 00:00:00,3.0,,1950.0,8868.0,1.0,0.0,0.0,3.0,1350.0,600.0,1964.0,2000.0,1531 NE 172nd St,Shoreline,WA 98155,USA,415000.0
1355,2014-05-27 00:00:00,4.0,3.5,3080.0,4815.0,2.0,0.0,3.0,3.0,2300.0,780.0,1937.0,2009.0,2441-2499 Crane Dr W,Seattle,WA 98199,USA,1655000.0
1356,2014-05-27 00:00:00,2.0,1.0,1040.0,5527.0,1.0,0.0,0.0,3.0,,0.0,,1994.0,6559 42nd Ave NE,,WA 98115,USA,535000.0
1357,2014-05-27 00:00:00,4.0,4.25,1960.0,3565.0,2.0,,0.0,3.0,1960.0,0.0,1940.0,2003.0,2113 41st Ave SW,Seattle,WA 98116,USA,540000.0
1358,,5.0,,2750.0,3800.0,1.5,,0.0,5.0,1750.0,1000.0,1926.0,0.0,7550 14th Avenue Northeast,Seattle,WA 98115,USA,525000.0
1359,,3.0,1.75,1930.0,36210.0,1.0,0.0,0.0,3.0,,0.0,1977.0,2004.0,15816 NE 195th St,Woodinville,WA 98072,USA,570000.0
1360,2014-05-27 00:00:00,5.0,4.5,4850.0,40902.0,2.0,0.0,,3.0,4850.0,0.0,2001.0,0.0,,Federal Way,,USA,569950.0
1361,2014-05-27 00:00:00,4.0,2.5,,6406.0,,,0.0,3.0,1982.0,0.0,2004.0,2003.0,,Kent,WA 98030,USA,283200.0
1362,2014-05-27 00:00:00,3.0,2.75,2640.0,,1.5,0.0,0.0,,1750.0,890.0,1926.0,0.0,1532 McGilvra Blvd E,Seattle,WA 98112,USA,1100000.0
1363,2014-05-27 00:00:00,4.0,,1850.0,50662.0,1.0,0.0,0.0,3.0,,420.0,1978.0,0.0,5022 Private Rd,Redmond,WA 98052,USA,830000.0
1364,2014-05-27 00:00:00,4.0,,1940.0,9144.0,1.0,0.0,0.0,4.0,1430.0,510.0,1956.0,0.0,1805 154th Ave SE,Bellevue,WA 98007,USA,495000.0
1365,,5.0,3.0,2840.0,7199.0,1.0,0.0,0.0,3.0,1710.0,,2003.0,,10719 47th Ave S,Tukwila,WA 98178,USA,292050.0
1366,2014-05-27 00:00:00,5.0,1.5,1900.0,,1.0,0.0,0.0,3.0,1130.0,770.0,,2004.0,8605 NE 137th St,Kirkland,,USA,415000.0
1367,2014-05-27 00:00:00,5.0,1.0,1410.0,6400.0,1.0,0.0,0.0,,960.0,,1955.0,0.0,,Des Moines,WA 98198,USA,295832.0
1368,2014-05-27 00:00:00,4.0,2.5,2520.0,,2.0,0.0,0.0,3.0,2520.0,0.0,1999.0,0.0,28312 NE 138th Pl,Duvall,WA 98019,USA,450000.0
1369,2014-05-27 00:00:00,4.0,3.75,3160.0,9525.0,2.5,0.0,0.0,3.0,,0.0,1997.0,0.0,4646 88th Ave SE,Mercer Island,WA 98040,USA,1381000.0
1370,2014-05-27 00:00:00,4.0,3.0,3720.0,29043.0,2.0,,0.0,3.0,3720.0,0.0,1991.0,,10161 134th Pl NE,Kirkland,WA 98033,USA,
1371,2014-05-27 00:00:00,3.0,3.5,,1501.0,2.0,0.0,0.0,3.0,,390.0,2014.0,0.0,729 Martin Luther King Jr Way S,Seattle,WA 98144,USA,499950.0
1372,2014-05-27 00:00:00,3.0,,1560.0,8640.0,1.0,0.0,0.0,5.0,1560.0,0.0,1967.0,0.0,14216-14228 117th Ave NE,Kirkland,WA 98034,USA,465000.0
1373,2014-05-27 00:00:00,3.0,1.0,1600.0,5952.0,1.0,0.0,0.0,,1150.0,450.0,1964.0,0.0,8127 22nd Ave SW,Seattle,WA 98106,USA,
1374,2014-05-27 00:00:00,3.0,,1230.0,11502.0,1.0,0.0,0.0,4.0,,0.0,1984.0,0.0,15918 NE 113th Ct,Redmond,WA 98052,USA,475000.0
1375,2014-05-27 00:00:00,3.0,1.0,960.0,8100.0,1.0,0.0,0.0,3.0,960.0,0.0,1955.0,2005.0,20234 20th Ave NE,Shoreline,WA 98155,USA,255000.0
1376,2014-05-27 00:00:00,3.0,1.0,1270.0,4000.0,,0.0,2.0,3.0,1270.0,0.0,1928.0,1954.0,3824 35th Ave SW,Seattle,WA 98126,USA,435000.0
1377,2014-05-27 00:00:00,3.0,2.5,2810.0,7700.0,2.0,0.0,0.0,3.0,2810.0,0.0,2001.0,0.0,,Bellevue,WA 98006,USA,685000.0
1378,2014-05-27 00:00:00,2.0,2.5,,,1.0,,0.0,,2160.0,0.0,2002.0,0.0,23744 NE 116th Pl,Redmond,WA 98053,USA,715000.0
1379,2014-05-27 00:00:00,3.0,3.0,2520.0,2152.0,1.5,0.0,0.0,,,960.0,1925.0,2006.0,1906 11th Ave W,Seattle,WA 98119,,780000.0
1380,,2.0,1.5,1180.0,844.0,2.0,0.0,0.0,3.0,990.0,190.0,,0.0,323 25th Ave S,Seattle,,USA,345000.0
1381,2014-05-27 00:00:00,4.0,2.25,,4970.0,2.0,0.0,,,1810.0,0.0,2003.0,0.0,1035 Duvall Pl NE,Renton,WA 98059,USA,355000.0
1382,2014-05-27 00:00:00,3.0,2.5,1680.0,15711.0,1.0,0.0,0.0,3.0,,440.0,1994.0,0.0,20020 127th Pl SE,Kent,WA 98031,USA,282000.0
1383,2014-05-27 00:00:00,3.0,1.0,910.0,5250.0,1.0,0.0,0.0,4.0,910.0,0.0,1971.0,0.0,1256 SW 146th St,Burien,WA 98166,USA,244000.0
1384,2014-05-27 00:00:00,3.0,3.75,3250.0,5797.0,2.0,,2.0,4.0,2370.0,880.0,1951.0,1999.0,3041 37th Ave W,Seattle,WA 98199,USA,
1385,2014-05-27 00:00:00,3.0,,2000.0,7294.0,1.0,0.0,0.0,3.0,1520.0,480.0,1965.0,1993.0,5230 S Rose St,Seattle,WA 98118,USA,375000.0
1386,2014-05-27 00:00:00,3.0,3.25,3790.0,19000.0,2.0,0.0,4.0,3.0,,,1985.0,0.0,17780 13th Ave NW,Seattle,WA 98177,USA,1600000.0
1387,2014-05-27 00:00:00,3.0,1.75,2310.0,,1.0,0.0,0.0,3.0,,550.0,1977.0,2004.0,1950 NW Goode Pl,Issaquah,WA 98027,USA,527500.0
1388,2014-05-27 00:00:00,3.0,2.25,2510.0,6339.0,1.5,0.0,2.0,5.0,1810.0,700.0,1932.0,2002.0,3227 Whalley Pl W,Seattle,WA 98199,USA,994000.0
1389,2014-05-27 00:00:00,3.0,1.75,1320.0,6205.0,1.0,0.0,0.0,5.0,1320.0,0.0,1948.0,1985.0,15345 Stone Ave N,Shoreline,WA 98133,USA,313000.0
1390,,3.0,2.25,2370.0,217800.0,2.0,0.0,0.0,3.0,2370.0,0.0,1979.0,2014.0,3118 264th Ave NE,Redmond,WA 98053,USA,587000.0
1391,2014-05-27 00:00:00,3.0,1.0,900.0,7500.0,,0.0,0.0,4.0,900.0,0.0,,0.0,7725 NE 143rd St,Kirkland,WA 98034,,304000.0
1392,,3.0,2.5,2540.0,7680.0,2.0,0.0,1.0,4.0,2540.0,,1940.0,2001.0,12037 6th Ave NW,Seattle,WA 98177,USA,675000.0
1393,2014-05-27 00:00:00,4.0,1.0,2100.0,9288.0,1.0,0.0,0.0,4.0,1050.0,1050.0,1968.0,0.0,,Renton,WA 98058,USA,305000.0
1394,2014-05-27 00:00:00,3.0,1.0,1200.0,6250.0,1.0,0.0,0.0,3.0,920.0,280.0,1943.0,2002.0,10424 2nd Ave S,,WA 98168,USA,280000.0
1395,2014-05-27 00:00:00,,4.0,3720.0,15200.0,,0.0,0.0,3.0,3720.0,0.0,2005.0,,1414 235th Pl SE,,WA 98075,USA,960000.0
1396,2014-05-27 00:00:00,,2.25,1760.0,4539.0,2.0,0.0,0.0,3.0,1760.0,0.0,,2000.0,3728 246th Ave SE,Issaquah,WA 98029,USA,500000.0
1397,2014-05-27 00:00:00,3.0,1.75,1670.0,7415.0,1.0,0.0,,3.0,1320.0,350.0,1987.0,,16828 SE 251 St,Covington,WA 98042,USA,274950.0
1398,2014-05-27 00:00:00,3.0,2.5,2420.0,8252.0,2.0,0.0,0.0,,2420.0,0.0,1998.0,,7000 Autumn Ave SE,Snoqualmie,WA 98065,,455600.0
1399,2014-05-27 00:00:00,5.0,3.0,3480.0,15185.0,2.0,0.0,0.0,4.0,3480.0,0.0,1964.0,0.0,3601-3733 Greenbrier Ln,Mercer Island,WA 98040,,970000.0
1400,,4.0,2.5,1630.0,,2.0,0.0,0.0,3.0,1630.0,0.0,2003.0,0.0,24506 SE 276th Ct,Maple Valley,WA 98038,USA,
1401,2014-05-27 00:00:00,4.0,,2340.0,5600.0,2.0,0.0,0.0,3.0,2340.0,,1921.0,2013.0,10207 37th Ave SW,Seattle,WA 98146,USA,535000.0
1402,2014-05-27 00:00:00,,1.0,920.0,,1.0,0.0,0.0,,920.0,0.0,1910.0,2006.0,807 N 42nd St,Seattle,,USA,427000.0
1403,2014-05-27 00:00:00,2.0,1.0,910.0,6490.0,1.0,,0.0,3.0,910.0,0.0,1942.0,1999.0,,Seattle,WA 98115,USA,
1404,2014-05-27 00:00:00,3.0,1.0,1150.0,4945.0,1.0,0.0,2.0,3.0,1150.0,,1943.0,2002.0,4103 37th Ave SW,,WA 98126,USA,480000.0
1405,2014-05-27 00:00:00,3.0,,2500.0,4774.0,1.5,0.0,2.0,3.0,1450.0,1050.0,1940.0,1996.0,4111 1st Ave NW,Seattle,WA 98107,,725000.0
1406,2014-05-27 00:00:00,4.0,2.5,3250.0,235063.0,1.0,0.0,2.0,3.0,3250.0,,,2013.0,17101-17103 SE 383rd St,Auburn,WA 98092,USA,293000.0
1407,2014-05-27 00:00:00,4.0,2.0,1930.0,6600.0,1.0,0.0,0.0,4.0,1030.0,,1967.0,,13436 Occidental Ave S,Burien,WA 98168,USA,268000.0
1408,2014-05-27 00:00:00,4.0,3.5,,234352.0,2.0,0.0,,3.0,2500.0,900.0,1991.0,,19132 Beall Rd SW,Vashon,WA 98070,,475000.0
1409,2014-05-27 00:00:00,3.0,2.5,1590.0,2550.0,3.0,,0.0,3.0,1590.0,0.0,1985.0,0.0,6601-6699 28th Ave NW,Seattle,,USA,488000.0
1410,2014-05-27 00:00:00,4.0,2.5,3330.0,,2.0,0.0,0.0,3.0,3330.0,0.0,2009.0,0.0,14009 NE 85th Ct,Redmond,,USA,760000.0
1411,,5.0,4.5,4590.0,14685.0,,0.0,0.0,3.0,,,2009.0,0.0,6402-6412 105th Ave NE,Kirkland,WA 98033,USA,1710000.0
1412,,3.0,,2610.0,7256.0,2.0,0.0,0.0,3.0,2610.0,0.0,2014.0,0.0,12108 NE 106th Pl,Kirkland,WA 98033,USA,754950.0
1413,2014-05-27 00:00:00,3.0,2.5,1658.0,,,,0.0,3.0,1658.0,0.0,2014.0,0.0,2150 S 262nd Ct,Des Moines,WA 98198,USA,
1414,,3.0,3.5,1600.0,1431.0,,0.0,0.0,3.0,,,2006.0,0.0,7906 6th Ave NW,Seattle,WA 98117,USA,
1415,2014-05-27 00:00:00,3.0,3.0,1296.0,1051.0,3.0,0.0,0.0,3.0,1296.0,,2009.0,0.0,12303 Sand Point Way NE,Seattle,,USA,399950.0
1416,2014-05-27 00:00:00,2.0,2.25,1280.0,835.0,2.0,0.0,0.0,3.0,1080.0,200.0,2009.0,,3825 S Angeline St,Seattle,WA 98118,USA,370000.0
1417,2014-05-27 00:00:00,,3.0,,11533.0,2.0,,4.0,,4950.0,990.0,2004.0,2003.0,6310 Fairway Pl SE,Snoqualmie,WA 98065,USA,1149000.0
1418,2014-05-27 00:00:00,4.0,3.25,2510.0,5311.0,2.0,0.0,0.0,3.0,2510.0,0.0,2009.0,0.0,,Renton,WA 98056,USA,450800.0
1419,,,3.5,,3475.0,,0.0,0.0,3.0,1650.0,1060.0,2005.0,0.0,Shangri-La Way NW,Issaquah,WA 98027,USA,627000.0
1420,2014-05-27 00:00:00,,2.5,1750.0,1548.0,3.0,0.0,0.0,3.0,1750.0,0.0,2013.0,1923.0,3933 S Brandon St,Seattle,WA 98118,USA,495000.0
1421,2014-05-28 00:00:00,3.0,1.0,1430.0,19901.0,1.5,0.0,0.0,4.0,1430.0,,1927.0,0.0,8308 NE 176th Pl,,WA 98028,USA,310000.0
1422,2014-05-28 00:00:00,4.0,1.0,1660.0,34848.0,,0.0,0.0,1.0,930.0,730.0,1933.0,0.0,6056 156th Ave NE,Redmond,WA 98052,,550000.0
1423,2014-05-28 00:00:00,2.0,1.0,1320.0,8865.0,1.0,0.0,0.0,4.0,1320.0,0.0,1943.0,0.0,2496-2598 S 121st St,Burien,WA 98168,USA,215000.0
1424,2014-05-28 00:00:00,,,2580.0,209523.0,2.0,0.0,0.0,3.0,2580.0,0.0,1984.0,0.0,24927 NE 108th St,Redmond,WA 98053,USA,799000.0
1425,2014-05-28 00:00:00,4.0,2.5,2740.0,43101.0,2.0,0.0,0.0,,2740.0,0.0,1993.0,0.0,18808 215th Way NE,Woodinville,WA 98077,USA,630000.0
1426,2014-05-28 00:00:00,3.0,2.5,2495.0,4400.0,2.0,0.0,0.0,,2495.0,,2007.0,0.0,35039 41st Pl S,Federal Way,WA 98001,USA,267000.0
1427,2014-05-28 00:00:00,,2.75,2300.0,24773.0,1.5,0.0,0.0,4.0,2300.0,0.0,1950.0,,2940 72nd Ave SE,Mercer Island,WA 98040,USA,900000.0
1428,2014-05-28 00:00:00,3.0,1.5,1300.0,12240.0,1.0,0.0,0.0,,,0.0,1963.0,2008.0,7343 NE 150th St,Kenmore,,USA,365000.0
1429,2014-05-28 00:00:00,4.0,2.5,2230.0,10414.0,1.0,0.0,0.0,5.0,1450.0,780.0,1974.0,0.0,3022 254th Ave SE,,WA 98075,,544500.0
1430,,4.0,2.75,,2750.0,1.0,0.0,0.0,,1010.0,1010.0,1917.0,2014.0,3212 E Terrace St,Seattle,WA 98122,USA,599000.0
